Unnamed: 0,gameId,driveNumber,season,offense,defense,startYardline,startPeriod,game_minutes_remaining,startScoreDiff,isHomeOffense,neutralSite,ppa_off_overall,ppa_off_passing,ppa_off_rushing,ppa_off_third_down,ppa_def_overall,ppa_def_passing,ppa_def_rushing,ppa_def_third_down,off_rating,def_rating,off_elo,def_elo,yards,plays,drive_result
313468,401628319,1,2024,Western Kentucky,Alabama,75,1,60.0,0,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,6,5,PUNT
313469,401628319,2,2024,Alabama,Western Kentucky,31,1,57.833333333333336,0,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,-3,3,PUNT
313470,401628319,3,2024,Western Kentucky,Alabama,80,1,56.333333333333336,0,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,2,2,TURNOVER
313471,401628319,4,2024,Alabama,Western Kentucky,84,1,55.8,0,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,16,2,TD
313472,401628319,5,2024,Western Kentucky,Alabama,75,1,55.11666666666667,-7,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,53,8,TURNOVER
313473,401628319,6,2024,Alabama,Western Kentucky,74,1,51.53333333333333,7,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,26,3,TD
313474,401628319,7,2024,Western Kentucky,Alabama,75,1,50.016666666666666,-14,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,5,3,PUNT
313475,401628319,8,2024,Alabama,Western Kentucky,19,1,48.766666666666666,14,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,81,4,TD
313476,401628319,9,2024,Western Kentucky,Alabama,75,1,47.45,-21,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,5,3,PUNT
313477,401628319,10,2024,Alabama,Western Kentucky,28,1,46.65,21,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,-8,3,TURNOVER
313478,401628319,11,2024,Western Kentucky,Alabama,20,1,45.2,-21,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,0,4,MISSED_FG
313479,401628319,12,2024,Alabama,Western Kentucky,20,2,43.65,21,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,80,2,TD
313480,401628319,13,2024,Western Kentucky,Alabama,75,2,42.583333333333336,-28,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,71,21,DOWNS
313481,401628319,14,2024,Alabama,Western Kentucky,4,2,33.43333333333333,28,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,96,2,TD
313482,401628319,15,2024,Western Kentucky,Alabama,75,2,32.88333333333333,-35,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,4,3,PUNT
313483,401628319,16,2024,Alabama,Western Kentucky,45,2,31.75,35,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,55,2,TD
313485,401628319,18,2024,Alabama,Western Kentucky,25,3,30.0,42,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,4,3,PUNT
313486,401628319,19,2024,Western Kentucky,Alabama,83,3,28.216666666666665,-42,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,-1,4,PUNT
313487,401628319,20,2024,Alabama,Western Kentucky,39,3,25.666666666666668,42,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,61,9,TD
313488,401628319,21,2024,Western Kentucky,Alabama,80,3,21.5,-49,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,-2,3,PUNT
313489,401628319,22,2024,Alabama,Western Kentucky,47,3,20.633333333333333,49,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,53,6,TD
313490,401628319,23,2024,Western Kentucky,Alabama,75,3,17.85,-56,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,3,3,PUNT
313491,401628319,24,2024,Alabama,Western Kentucky,25,3,16.65,56,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,1,3,PUNT
313492,401628319,25,2024,Western Kentucky,Alabama,72,3,15.75,-56,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,-1,3,PUNT
313493,401628319,26,2024,Alabama,Western Kentucky,21,4,14.033333333333331,56,True,0,0.24,0.29,0.21,0.7,0.22,0.3,0.2,0.59,25.0,-2.2,1986.0,1364.0,79,10,TD
313494,401628319,27,2024,Western Kentucky,Alabama,73,4,10.066666666666666,-63,False,0,0.2,0.36,0.02,0.62,0.03,0.1,-0.03,0.26,-2.2,25.0,1364.0,1986.0,5,3,PUNT
313496,401628320,1,2024,Arkansas,Arkansas-Pine Bluff,34,1,59.9,0,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,66,8,TD
313497,401628320,2,2024,Arkansas-Pine Bluff,Arkansas,75,1,57.13333333333333,-7,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,-4,3,PUNT
313498,401628320,3,2024,Arkansas,Arkansas-Pine Bluff,60,1,55.61666666666667,7,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,40,5,TD
313499,401628320,4,2024,Arkansas-Pine Bluff,Arkansas,75,1,53.266666666666666,-14,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,-1,3,PUNT
313500,401628320,5,2024,Arkansas,Arkansas-Pine Bluff,40,1,51.23333333333333,14,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,60,3,TD
313501,401628320,6,2024,Arkansas-Pine Bluff,Arkansas,75,1,50.05,-21,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,0,3,PUNT
313502,401628320,7,2024,Arkansas,Arkansas-Pine Bluff,60,1,48.28333333333333,21,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,40,7,TD
313503,401628320,8,2024,Arkansas-Pine Bluff,Arkansas,75,1,46.2,-28,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,8,4,PUNT
313504,401628320,9,2024,Arkansas,Arkansas-Pine Bluff,35,2,45.0,28,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,65,6,TD
313505,401628320,10,2024,Arkansas-Pine Bluff,Arkansas,75,2,42.1,-35,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,28,7,PUNT
313506,401628320,11,2024,Arkansas,Arkansas-Pine Bluff,19,2,38.766666666666666,35,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,81,6,TD
313507,401628320,12,2024,Arkansas-Pine Bluff,Arkansas,75,2,35.61666666666667,-42,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,29,8,PUNT
313508,401628320,13,2024,Arkansas,Arkansas-Pine Bluff,23,2,31.7,42,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,77,7,TD
313510,401628320,15,2024,Arkansas-Pine Bluff,Arkansas,75,3,30.0,-49,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,2,3,PUNT
313511,401628320,16,2024,Arkansas,Arkansas-Pine Bluff,33,3,23.516666666666666,49,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,67,6,TD
313512,401628320,17,2024,Arkansas-Pine Bluff,Arkansas,75,3,21.216666666666665,-56,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,20,5,PUNT
313513,401628320,18,2024,Arkansas,Arkansas-Pine Bluff,14,3,18.516666666666666,56,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,86,12,TD
313514,401628320,19,2024,Arkansas-Pine Bluff,Arkansas,75,4,8.233333333333333,-63,False,1,,,,,0.13,0.29,-0.03,0.41,,11.0,,1611.0,20,8,PUNT
313515,401628320,20,2024,Arkansas,Arkansas-Pine Bluff,10,4,4.183333333333334,63,True,1,0.28,0.34,0.23,0.57,,,,,11.0,,1611.0,,90,10,TD
313517,401628321,1,2024,Auburn,Alabama A&M,30,1,60.0,0,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,70,4,TD
313518,401628321,2,2024,Alabama A&M,Auburn,75,1,59.21666666666667,-7,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,5,3,PUNT
313519,401628321,3,2024,Auburn,Alabama A&M,33,1,57.98333333333333,14,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,67,1,TD
313520,401628321,4,2024,Alabama A&M,Auburn,75,1,57.78333333333333,-14,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,-1,3,PUNT
313521,401628321,5,2024,Auburn,Alabama A&M,56,1,56.766666666666666,21,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,44,1,TD
313522,401628321,6,2024,Alabama A&M,Auburn,75,1,56.65,-21,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,63,8,MISSED_FG
313523,401628321,7,2024,Auburn,Alabama A&M,20,1,51.98333333333333,21,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,4,3,PUNT
313524,401628321,8,2024,Alabama A&M,Auburn,65,1,51.05,-21,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,7,3,PUNT
313525,401628321,9,2024,Auburn,Alabama A&M,35,1,49.3,21,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,65,6,TD
313526,401628321,10,2024,Alabama A&M,Auburn,75,1,47.0,-28,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,-10,3,PUNT
313527,401628321,11,2024,Auburn,Alabama A&M,79,2,44.78333333333333,28,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,7,4,FG
313528,401628321,12,2024,Alabama A&M,Auburn,63,2,43.68333333333333,-31,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,45,7,DOWNS
313529,401628321,13,2024,Auburn,Alabama A&M,18,2,40.73333333333333,31,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,82,2,TD
313530,401628321,14,2024,Alabama A&M,Auburn,83,2,40.05,-38,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,57,11,FG
313531,401628321,15,2024,Auburn,Alabama A&M,25,2,35.88333333333333,35,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,75,6,TD
313532,401628321,16,2024,Alabama A&M,Auburn,87,2,33.266666666666666,-42,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,3,3,PUNT
313533,401628321,17,2024,Auburn,Alabama A&M,53,2,31.933333333333334,42,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,47,6,TD
313535,401628321,19,2024,Alabama A&M,Auburn,86,3,24.9,-49,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,7,3,TD
313536,401628321,20,2024,Alabama A&M,Auburn,75,3,23.416666666666668,-56,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,62,12,MISSED_FG
313537,401628321,21,2024,Auburn,Alabama A&M,20,3,18.2,56,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,80,5,TD
313538,401628321,22,2024,Alabama A&M,Auburn,75,3,16.666666666666668,-63,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,-5,3,PUNT
313539,401628321,23,2024,Auburn,Alabama A&M,58,4,15.0,63,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,42,3,TD
313540,401628321,24,2024,Alabama A&M,Auburn,80,4,8.983333333333333,-70,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,-7,3,PUNT
313541,401628321,25,2024,Auburn,Alabama A&M,57,4,6.883333333333334,70,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,24,1,TURNOVER
313542,401628321,26,2024,Alabama A&M,Auburn,77,4,6.633333333333334,-70,False,0,,,,,0.08,0.23,-0.03,0.49,,9.5,,1611.0,21,6,PUNT
313543,401628321,27,2024,Auburn,Alabama A&M,20,4,2.6666666666666665,70,True,0,0.24,0.32,0.15,0.51,,,,,9.5,,1611.0,,36,5,TURNOVER
313545,401628322,1,2024,Florida,Miami,25,1,60.0,0,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,13,4,PUNT
313546,401628322,2,2024,Miami,Florida,84,1,57.45,0,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,84,11,TD
313547,401628322,3,2024,Florida,Miami,25,1,51.8,-7,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,34,5,PUNT
313548,401628322,4,2024,Miami,Florida,97,1,49.4,7,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,12,4,TURNOVER
313549,401628322,5,2024,Florida,Miami,67,1,47.41666666666666,-7,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,10,6,FG
313550,401628322,6,2024,Miami,Florida,75,1,45.31666666666667,4,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,70,9,FG
313551,401628322,7,2024,Florida,Miami,25,2,39.88333333333333,-7,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,33,5,DOWNS
313552,401628322,8,2024,Miami,Florida,58,2,38.06666666666667,7,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,58,4,TD
313553,401628322,9,2024,Florida,Miami,25,2,36.68333333333333,-14,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,7,3,PUNT
313554,401628322,10,2024,Miami,Florida,74,2,35.78333333333333,14,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,9,3,PUNT
313555,401628322,11,2024,Florida,Miami,29,2,33.53333333333333,-7,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,71,1,TD
313556,401628322,12,2024,Miami,Florida,75,2,33.35,7,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,75,8,TD
313558,401628322,14,2024,Miami,Florida,75,3,30.0,14,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,75,6,TD
313559,401628322,15,2024,Florida,Miami,25,3,27.416666666666668,-21,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,7,4,PUNT
313560,401628322,16,2024,Miami,Florida,86,3,24.95,21,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,86,9,TD
313561,401628322,17,2024,Florida,Miami,25,3,21.133333333333333,-28,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,51,11,TURNOVER
313562,401628322,18,2024,Miami,Florida,28,3,15.4,28,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,1,4,MISSED_FG
313563,401628322,19,2024,Florida,Miami,27,4,14.733333333333333,-28,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,-2,3,PUNT
313564,401628322,20,2024,Miami,Florida,76,4,13.35,28,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,1,3,PUNT
313565,401628322,21,2024,Florida,Miami,42,4,11.283333333333331,-28,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,58,9,TD
313566,401628322,22,2024,Miami,Florida,45,4,7.233333333333333,21,False,0,0.41,0.45,0.35,0.86,0.13,0.14,0.12,0.44,21.6,13.8,1855.0,1767.0,37,6,FG
313567,401628322,23,2024,Florida,Miami,35,4,4.0,-24,True,0,0.2,0.24,0.17,0.34,0.14,0.17,0.1,0.49,13.8,21.6,1767.0,1855.0,13,3,TURNOVER
313569,401628323,1,2024,Clemson,Georgia,75,1,60.0,0,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,2,3,PUNT
313570,401628323,2,2024,Georgia,Clemson,33,1,57.98333333333333,0,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,26,7,PUNT
313571,401628323,3,2024,Clemson,Georgia,95,1,53.93333333333333,0,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,21,6,PUNT
313572,401628323,4,2024,Georgia,Clemson,34,1,50.56666666666667,0,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,8,3,PUNT
313573,401628323,5,2024,Clemson,Georgia,85,1,48.45,0,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,33,4,PUNT
313574,401628323,6,2024,Georgia,Clemson,20,1,45.25,0,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,68,12,FG
313575,401628323,7,2024,Clemson,Georgia,75,2,38.81666666666667,-3,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,9,3,PUNT
313576,401628323,8,2024,Georgia,Clemson,32,2,36.35,3,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,31,5,FG
313577,401628323,9,2024,Clemson,Georgia,75,2,34.266666666666666,-6,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,7,3,PUNT
313578,401628323,10,2024,Georgia,Clemson,31,2,33.21666666666667,6,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,12,5,PUNT
313580,401628323,12,2024,Georgia,Clemson,25,3,30.0,6,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,75,6,TD
313581,401628323,13,2024,Clemson,Georgia,75,3,27.016666666666666,-13,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,66,12,FG
313582,401628323,14,2024,Georgia,Clemson,25,3,21.566666666666663,10,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,75,8,TD
313583,401628323,15,2024,Clemson,Georgia,75,3,18.25,-17,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,9,3,PUNT
313584,401628323,16,2024,Georgia,Clemson,30,3,16.116666666666667,17,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,-1,3,PUNT
313585,401628323,17,2024,Clemson,Georgia,85,3,15.033333333333331,-17,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,-1,6,PUNT
313586,401628323,18,2024,Georgia,Clemson,46,4,12.316666666666666,17,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,54,5,TD
313587,401628323,19,2024,Clemson,Georgia,75,4,9.95,-24,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,16,2,TURNOVER
313588,401628323,20,2024,Georgia,Clemson,22,4,9.433333333333334,24,True,1,0.23,0.33,0.12,0.4,0.13,0.12,0.19,0.45,24.3,13.3,1998.0,1807.0,78,5,TD
313589,401628323,21,2024,Clemson,Georgia,81,4,6.15,-31,False,1,0.25,0.27,0.25,0.71,0.11,0.14,0.07,0.36,13.3,24.3,1807.0,1998.0,62,10,DOWNS
313591,401628324,1,2024,Kentucky,Southern Miss,48,1,59.86666666666667,0,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,27,7,TURNOVER
313592,401628324,2,2024,Southern Miss,Kentucky,85,1,57.4,0,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,29,2,TURNOVER
313593,401628324,3,2024,Kentucky,Southern Miss,41,1,56.95,0,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,59,10,TD
313594,401628324,4,2024,Southern Miss,Kentucky,83,1,50.93333333333333,-7,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,75,14,TURNOVER
313595,401628324,5,2024,Kentucky,Southern Miss,20,2,43.61666666666667,7,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,35,5,PUNT
313596,401628324,6,2024,Southern Miss,Kentucky,92,2,41.43333333333333,-7,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,1,3,PUNT
313597,401628324,7,2024,Kentucky,Southern Miss,68,2,39.766666666666666,7,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,9,4,FG
313598,401628324,8,2024,Southern Miss,Kentucky,75,2,37.75,-10,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,-2,2,PUNT
313599,401628324,9,2024,Kentucky,Southern Miss,25,2,36.1,10,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,75,7,TD
313600,401628324,10,2024,Southern Miss,Kentucky,75,2,33.11666666666667,-17,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,4,4,DOWNS
313601,401628324,11,2024,Kentucky,Southern Miss,71,2,31.866666666666667,17,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,29,3,TD
313603,401628324,13,2024,Southern Miss,Kentucky,75,3,30.0,-24,False,0,-0.02,-0.07,0.04,0.1,0.14,0.18,0.11,0.42,-25.6,5.5,929.0,1498.0,28,5,PUNT
313604,401628324,14,2024,Kentucky,Southern Miss,16,3,27.9,24,True,0,0.09,0.1,0.08,0.32,0.31,0.36,0.27,0.56,5.5,-25.6,1498.0,929.0,84,7,TD
313605,401628325,1,2024,Ole Miss,Furman,25,1,60.0,0,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,75,8,TD
313606,401628325,2,2024,Furman,Ole Miss,75,1,56.88333333333333,-7,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,30,8,PUNT
313607,401628325,3,2024,Ole Miss,Furman,10,1,53.71666666666667,7,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,90,2,TD
313608,401628325,4,2024,Furman,Ole Miss,75,1,53.11666666666667,-14,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,-1,2,TURNOVER
313609,401628325,5,2024,Ole Miss,Furman,54,1,52.6,14,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,46,10,TD
313610,401628325,6,2024,Furman,Ole Miss,75,1,49.65,-21,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,-3,3,PUNT
313611,401628325,7,2024,Ole Miss,Furman,55,1,47.4,21,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,20,5,FG
313612,401628325,8,2024,Furman,Ole Miss,75,1,45.96666666666667,-24,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,38,5,DOWNS
313613,401628325,9,2024,Ole Miss,Furman,37,2,44.81666666666667,24,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,63,7,TD
313614,401628325,10,2024,Furman,Ole Miss,75,2,41.45,-31,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,9,3,PUNT
313615,401628325,11,2024,Ole Miss,Furman,19,2,38.9,31,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,81,2,TD
313616,401628325,12,2024,Furman,Ole Miss,75,2,38.0,-38,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,2,3,PUNT
313617,401628325,13,2024,Ole Miss,Furman,39,2,36.45,45,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,61,1,TD
313618,401628325,14,2024,Furman,Ole Miss,75,2,36.3,-45,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,18,5,PUNT
313619,401628325,15,2024,Ole Miss,Furman,42,2,33.833333333333336,45,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,58,7,TD
313620,401628325,16,2024,Furman,Ole Miss,75,2,31.566666666666663,-52,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,-4,3,PUNT
313621,401628325,17,2024,Ole Miss,Furman,37,2,30.683333333333334,52,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,27,5,MISSED_FG
313622,401628325,18,2024,Furman,Ole Miss,83,3,29.866666666666667,-52,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,-9,3,PUNT
313623,401628325,19,2024,Ole Miss,Furman,65,3,27.933333333333334,59,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,35,1,TD
313624,401628325,20,2024,Furman,Ole Miss,75,3,27.816666666666663,-59,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,8,3,PUNT
313625,401628325,21,2024,Ole Miss,Furman,16,3,25.633333333333333,59,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,5,3,PUNT
313626,401628325,22,2024,Furman,Ole Miss,50,3,24.916666666666668,-59,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,8,4,DOWNS
313627,401628325,23,2024,Ole Miss,Furman,42,3,23.633333333333333,59,True,0,0.36,0.52,0.2,0.56,,,,,27.9,,2007.0,,1,3,PUNT
313628,401628325,24,2024,Furman,Ole Miss,78,3,22.266666666666666,-59,False,0,,,,,0.01,0.07,-0.05,0.22,,27.9,,2007.0,-11,3,PUNT
